date,description,amount,category,source_dataset,description_clean,date_month,date_day_of_week
2018-07-22,Valero,30.87,Groceries,aug_personal_transactions_with_UserId.csv,valero,7,Sunday
2018-07-23,Amazon,179.69,Home Improvement,aug_personal_transactions_with_UserId.csv,amazon,7,Monday
2018-07-23,American Tavern,83.12,Gas & Fuel,aug_personal_transactions_with_UserId.csv,american tavern,7,Monday
2018-07-23,American Tavern,84.82,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,7,Monday
2018-07-23,Biweekly Paycheck,133.56,Groceries,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Monday
2018-07-23,Biweekly Paycheck,87.69,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Monday
2018-07-23,Bojangles,17.94,Groceries,aug_personal_transactions_with_UserId.csv,bojangles,7,Monday
2018-07-23,BP,83.36,Paycheck,aug_personal_transactions_with_UserId.csv,bp,7,Monday
2018-07-23,Brewing Company,110.83,Coffee Shops,aug_personal_transactions_with_UserId.csv,brewing company,7,Monday
2018-07-23,Brewing Company,133.05,Groceries,aug_personal_transactions_with_UserId.csv,brewing company,7,Monday
2018-07-23,Brewing Company,7.37,Auto Insurance,aug_personal_transactions_with_UserId.csv,brewing company,7,Monday
2018-07-23,Credit Card Payment,61.43,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,7,Monday
2018-07-23,Credit Card Payment,31.02,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,7,Monday
2018-07-23,Credit Card Payment,59.15,Paycheck,aug_personal_transactions_with_UserId.csv,credit card payment,7,Monday
2018-07-23,Credit Card Payment,146.02,Auto Insurance,aug_personal_transactions_with_UserId.csv,credit card payment,7,Monday
2018-07-23,Credit Card Payment,185.25,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,7,Monday
2018-07-23,Gas Company,143.73,Groceries,aug_personal_transactions_with_UserId.csv,gas company,7,Monday
2018-07-23,Grocery Store,151.1,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-07-23,Grocery Store,81.06,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-07-23,Hardware Store,150.34,Bills & Utilities,aug_personal_transactions_with_UserId.csv,hardware store,7,Monday
2018-07-23,Internet Service Provider,25.45,Paycheck,aug_personal_transactions_with_UserId.csv,internet service provider,7,Monday
2018-07-23,Internet Service Provider,184.87,Groceries,aug_personal_transactions_with_UserId.csv,internet service provider,7,Monday
2018-07-23,Mexican Restaurant,180.77,Gas & Fuel,aug_personal_transactions_with_UserId.csv,mexican restaurant,7,Monday
2018-07-23,Netflix,115.76,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,netflix,7,Monday
2018-07-23,Netflix,2.5,Restaurants,aug_personal_transactions_with_UserId.csv,netflix,7,Monday
2018-07-23,Phone Company,183.5,Gas & Fuel,aug_personal_transactions_with_UserId.csv,phone company,7,Monday
2018-07-23,Phone Company,3.97,Groceries,aug_personal_transactions_with_UserId.csv,phone company,7,Monday
2018-07-23,Starbucks,9.58,Fast Food,aug_personal_transactions_with_UserId.csv,starbucks,7,Monday
2018-07-23,Starbucks,74.32,Credit Card Payment,aug_personal_transactions_with_UserId.csv,starbucks,7,Monday
2018-07-23,Starbucks,62.57,Haircut,aug_personal_transactions_with_UserId.csv,starbucks,7,Monday
2018-07-24,Amazon,112.44,Home Improvement,aug_personal_transactions_with_UserId.csv,amazon,7,Tuesday
2018-07-24,Amazon,107.82,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,7,Tuesday
2018-07-24,American Tavern,26.59,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,7,Tuesday
2018-07-24,Credit Card Payment,168.06,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-07-24,Credit Card Payment,54.59,Movies & DVDs,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-07-24,Credit Card Payment,112.78,Internet,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-07-24,Credit Card Payment,13.71,Coffee Shops,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-07-24,Credit Card Payment,195.44,Television,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-07-24,Gas Company,61.35,Credit Card Payment,aug_personal_transactions_with_UserId.csv,gas company,7,Tuesday
2018-07-24,Grocery Store,121.23,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,7,Tuesday
2018-07-24,Grocery Store,37.26,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,7,Tuesday
2018-07-24,Power Company,182.58,Restaurants,aug_personal_transactions_with_UserId.csv,power company,7,Tuesday
2018-07-24,Shell,54.33,Restaurants,aug_personal_transactions_with_UserId.csv,shell,7,Tuesday
2018-07-24,Shell,166.6,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,shell,7,Tuesday
2018-07-25,American Tavern,28.64,Gas & Fuel,aug_personal_transactions_with_UserId.csv,american tavern,7,Wednesday
2018-07-25,American Tavern,148.43,Paycheck,aug_personal_transactions_with_UserId.csv,american tavern,7,Wednesday
2018-07-25,Brewing Company,60.59,Groceries,aug_personal_transactions_with_UserId.csv,brewing company,7,Wednesday
2018-07-25,Circle K,22.61,Restaurants,aug_personal_transactions_with_UserId.csv,circle k,7,Wednesday
2018-07-25,City Water Charges,150.93,Groceries,aug_personal_transactions_with_UserId.csv,city water charges,7,Wednesday
2018-07-25,City Water Charges,100.6,Credit Card Payment,aug_personal_transactions_with_UserId.csv,city water charges,7,Wednesday
2018-07-25,Credit Card Payment,39.75,Gas & Fuel,aug_personal_transactions_with_UserId.csv,credit card payment,7,Wednesday
2018-07-25,Credit Card Payment,169.08,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,7,Wednesday
2018-07-25,Credit Card Payment,173.65,Paycheck,aug_personal_transactions_with_UserId.csv,credit card payment,7,Wednesday
2018-07-25,Grocery Store,145.68,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,7,Wednesday
2018-07-25,Grocery Store,79.68,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,7,Wednesday
2018-07-25,Internet Service Provider,74.99,Internet,aug_personal_transactions_with_UserId.csv,internet service provider,7,Wednesday
2018-07-25,Movie Theater,158.8,Gas & Fuel,aug_personal_transactions_with_UserId.csv,movie theater,7,Wednesday
2018-07-25,Netflix,166.25,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,netflix,7,Wednesday
2018-07-25,Netflix,98.05,Bills & Utilities,aug_personal_transactions_with_UserId.csv,netflix,7,Wednesday
2018-07-25,State Farm,116.46,Credit Card Payment,aug_personal_transactions_with_UserId.csv,state farm,7,Wednesday
2018-07-25,State Farm,187.37,Coffee Shops,aug_personal_transactions_with_UserId.csv,state farm,7,Wednesday
2018-07-25,State Farm,114.48,Restaurants,aug_personal_transactions_with_UserId.csv,state farm,7,Wednesday
2018-07-26,Amazon,111.61,Paycheck,aug_personal_transactions_with_UserId.csv,amazon,7,Thursday
2018-07-26,BBQ Restaurant,192.4,Restaurants,aug_personal_transactions_with_UserId.csv,bbq restaurant,7,Thursday
2018-07-26,Biweekly Paycheck,30.62,Restaurants,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Thursday
2018-07-26,BP,169.61,Restaurants,aug_personal_transactions_with_UserId.csv,bp,7,Thursday
2018-07-26,City Water Charges,12.2,Shopping,aug_personal_transactions_with_UserId.csv,city water charges,7,Thursday
2018-07-26,City Water Charges,39.73,Groceries,aug_personal_transactions_with_UserId.csv,city water charges,7,Thursday
2018-07-26,Conoco,33.67,Gas & Fuel,aug_personal_transactions_with_UserId.csv,conoco,7,Thursday
2018-07-26,Credit Card Payment,81.02,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,7,Thursday
2018-07-26,Credit Card Payment,120.9,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,7,Thursday
2018-07-26,Gas Company,89.21,Shopping,aug_personal_transactions_with_UserId.csv,gas company,7,Thursday
2018-07-26,Grocery Store,30.41,Movies & Dvds,aug_personal_transactions_with_UserId.csv,grocery store,7,Thursday
2018-07-26,Grocery Store,192.36,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,7,Thursday
2018-07-26,Hardware Store,111.97,Groceries,aug_personal_transactions_with_UserId.csv,hardware store,7,Thursday
2018-07-26,Internet Service Provider,145.33,Credit Card Payment,aug_personal_transactions_with_UserId.csv,internet service provider,7,Thursday
2018-07-26,Phone Company,71.79,Internet,aug_personal_transactions_with_UserId.csv,phone company,7,Thursday
2018-07-26,Power Company,160.0,Home Improvement,aug_personal_transactions_with_UserId.csv,power company,7,Thursday
2018-07-26,Shell,119.65,Credit Card Payment,aug_personal_transactions_with_UserId.csv,shell,7,Thursday
2018-07-26,Spotify,163.53,Groceries,aug_personal_transactions_with_UserId.csv,spotify,7,Thursday
2018-07-26,Thai Restaurant,104.38,Groceries,aug_personal_transactions_with_UserId.csv,thai restaurant,7,Thursday
2018-07-27,Amazon,161.5,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,7,Friday
2018-07-27,Credit Card Payment,35.87,Gas & Fuel,aug_personal_transactions_with_UserId.csv,credit card payment,7,Friday
2018-07-27,Credit Card Payment,28.22,Bills & Utilities,aug_personal_transactions_with_UserId.csv,credit card payment,7,Friday
2018-07-27,Fancy Restaurant,188.15,Bills & Utilities,aug_personal_transactions_with_UserId.csv,fancy restaurant,7,Friday
2018-07-27,Mediterranean Restaurant,157.96,Paycheck,aug_personal_transactions_with_UserId.csv,mediterranean restaurant,7,Friday
2018-07-27,Phone Company,24.18,Groceries,aug_personal_transactions_with_UserId.csv,phone company,7,Friday
2018-07-27,State Farm,189.22,Restaurants,aug_personal_transactions_with_UserId.csv,state farm,7,Friday
2018-07-28,American Tavern,162.69,Shopping,aug_personal_transactions_with_UserId.csv,american tavern,7,Saturday
2018-07-28,BBQ Restaurant,45.47,Groceries,aug_personal_transactions_with_UserId.csv,bbq restaurant,7,Saturday
2018-07-28,Biweekly Paycheck,54.77,Shopping,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Saturday
2018-07-28,Credit Card Payment,138.11,Haircut,aug_personal_transactions_with_UserId.csv,credit card payment,7,Saturday
2018-07-28,Credit Card Payment,113.47,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,7,Saturday
2018-07-28,Grocery Store,7.61,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,7,Saturday
2018-07-28,Grocery Store,138.1,Bills & Utilities,aug_personal_transactions_with_UserId.csv,grocery store,7,Saturday
2018-07-28,Grocery Store,109.08,Internet,aug_personal_transactions_with_UserId.csv,grocery store,7,Saturday
2018-07-28,Grocery Store,1.15,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,grocery store,7,Saturday
2018-07-28,Internet Service Provider,8.57,Music,aug_personal_transactions_with_UserId.csv,internet service provider,7,Saturday
2018-07-28,Phone Company,108.65,Coffee Shops,aug_personal_transactions_with_UserId.csv,phone company,7,Saturday
2018-07-28,Power Company,85.74,Restaurants,aug_personal_transactions_with_UserId.csv,power company,7,Saturday
2018-07-28,Seafood Restaurant,14.78,Restaurants,aug_personal_transactions_with_UserId.csv,seafood restaurant,7,Saturday
2018-07-29,Amazon,11.57,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,7,Sunday
2018-07-29,Barbershop,74.64,Home Improvement,aug_personal_transactions_with_UserId.csv,barbershop,7,Sunday
2018-07-29,Brewing Company,49.11,Auto Insurance,aug_personal_transactions_with_UserId.csv,brewing company,7,Sunday
2018-07-29,Brunch Restaurant,122.66,Groceries,aug_personal_transactions_with_UserId.csv,brunch restaurant,7,Sunday
2018-07-29,Chick-Fil-A,151.57,Credit Card Payment,aug_personal_transactions_with_UserId.csv,chick fil a,7,Sunday
2018-07-29,City Water Charges,14.96,Music,aug_personal_transactions_with_UserId.csv,city water charges,7,Sunday
2018-07-29,Credit Card Payment,103.06,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,7,Sunday
2018-07-29,Credit Card Payment,75.16,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,7,Sunday
2018-07-29,Credit Card Payment,26.88,Internet,aug_personal_transactions_with_UserId.csv,credit card payment,7,Sunday
2018-07-29,Gas Company,131.98,Auto Insurance,aug_personal_transactions_with_UserId.csv,gas company,7,Sunday
2018-07-29,Grocery Store,149.57,Bills & Utilities,aug_personal_transactions_with_UserId.csv,grocery store,7,Sunday
2018-07-29,Grocery Store,121.82,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,7,Sunday
2018-07-29,Grocery Store,144.7,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,7,Sunday
2018-07-29,Mediterranean Restaurant,97.3,Credit Card Payment,aug_personal_transactions_with_UserId.csv,mediterranean restaurant,7,Sunday
2018-07-29,Mortgage Payment,196.06,Television,aug_personal_transactions_with_UserId.csv,mortgage payment,7,Sunday
2018-07-29,Mortgage Payment,32.9,Gas & Fuel,aug_personal_transactions_with_UserId.csv,mortgage payment,7,Sunday
2018-07-29,Phone Company,70.46,Gas & Fuel,aug_personal_transactions_with_UserId.csv,phone company,7,Sunday
2018-07-29,Power Company,135.31,Paycheck,aug_personal_transactions_with_UserId.csv,power company,7,Sunday
2018-07-29,QuikTrip,37.05,Electronics & Software,aug_personal_transactions_with_UserId.csv,quiktrip,7,Sunday
2018-07-29,Starbucks,1.15,Internet,aug_personal_transactions_with_UserId.csv,starbucks,7,Sunday
2018-07-29,State Farm,146.03,Television,aug_personal_transactions_with_UserId.csv,state farm,7,Sunday
2018-07-29,Thai Restaurant,6.78,Credit Card Payment,aug_personal_transactions_with_UserId.csv,thai restaurant,7,Sunday
2018-07-30,Amazon,179.38,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,7,Monday
2018-07-30,Amazon,79.94,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,7,Monday
2018-07-30,American Tavern,34.38,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,7,Monday
2018-07-30,American Tavern,10.48,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,7,Monday
2018-07-30,Barbershop,41.61,Home Improvement,aug_personal_transactions_with_UserId.csv,barbershop,7,Monday
2018-07-30,Biweekly Paycheck,91.91,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Monday
2018-07-30,Biweekly Paycheck,28.54,Shopping,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Monday
2018-07-30,Blue Sky Market,109.62,Internet,aug_personal_transactions_with_UserId.csv,blue sky market,7,Monday
2018-07-30,City Water Charges,61.75,Gas & Fuel,aug_personal_transactions_with_UserId.csv,city water charges,7,Monday
2018-07-30,Credit Card Payment,41.28,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,7,Monday
2018-07-30,Grocery Store,92.47,Gas & Fuel,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-07-30,Grocery Store,166.84,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-07-30,Grocery Store,188.09,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-07-30,Grocery Store,30.59,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-07-30,Hardware Store,103.33,Groceries,aug_personal_transactions_with_UserId.csv,hardware store,7,Monday
2018-07-30,Power Company,142.17,Food & Dining,aug_personal_transactions_with_UserId.csv,power company,7,Monday
2018-07-30,Shell,120.24,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,shell,7,Monday
2018-07-30,State Farm,27.49,Movies & Dvds,aug_personal_transactions_with_UserId.csv,state farm,7,Monday
2018-07-30,Thai Restaurant,165.34,Restaurants,aug_personal_transactions_with_UserId.csv,thai restaurant,7,Monday
2018-07-31,American Tavern,83.03,Auto Insurance,aug_personal_transactions_with_UserId.csv,american tavern,7,Tuesday
2018-07-31,Best Buy,119.9,Credit Card Payment,aug_personal_transactions_with_UserId.csv,best buy,7,Tuesday
2018-07-31,Biweekly Paycheck,136.77,Credit Card Payment,aug_personal_transactions_with_UserId.csv,biweekly paycheck,7,Tuesday
2018-07-31,Brewing Company,6.6,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,brewing company,7,Tuesday
2018-07-31,Credit Card Payment,62.46,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-07-31,Gas Company,172.48,Restaurants,aug_personal_transactions_with_UserId.csv,gas company,7,Tuesday
2018-07-31,Grocery Store,173.36,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,7,Tuesday
2018-07-31,Grocery Store,116.83,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,grocery store,7,Tuesday
2018-07-31,Hardware Store,182.94,Credit Card Payment,aug_personal_transactions_with_UserId.csv,hardware store,7,Tuesday
2018-07-31,Internet Service Provider,9.06,Mobile Phone,aug_personal_transactions_with_UserId.csv,internet service provider,7,Tuesday
2018-07-31,Pizza Place,111.96,Credit Card Payment,aug_personal_transactions_with_UserId.csv,pizza place,7,Tuesday
2018-07-31,Power Company,141.47,Movies & Dvds,aug_personal_transactions_with_UserId.csv,power company,7,Tuesday
2018-07-31,Roadside Diner,39.43,Restaurants,aug_personal_transactions_with_UserId.csv,roadside diner,7,Tuesday
2018-07-31,Roadside Diner,160.65,Credit Card Payment,aug_personal_transactions_with_UserId.csv,roadside diner,7,Tuesday
